label	sentence
__label__biased	juliánský kalendář tedy bere v úvahu jak kosmické faktory tak i pozemská klimatická období a současně i lunární měsíce
__label__biased	odpověď je nasnadě marxovo kouzlo spočívá v zrušení třídy proletářů sama sebou tím je rozpor odstraněn
__label__biased	návštěvníci mohou zkusit řídit vlak proletět se letadlem zahrát si na taviče v továrně vesmírného kosmonauta nebo na kapitána nema
__label__biased	sekta z latinského směrnice směr dráha filozofický směr filozofická škola politická strana je pojem který označuje skupinu vydělenou z určitého směru politického ideologického nebo náboženského
__label__neutral	numtkn pak obsahuje zvláštní případ nedotknutelnosti osoby podle ustanovení nesmí být nikdo mučen ani podroben krutému nelidskému nebo ponižujícímu zacházení nebo trestu
__label__biased	manipulace může být pozitivní nebo negativní v závislosti na sledovaném cíli
__label__biased	kruhy grálu které představují neformální společenství lidí které spojuje pouze zájem o abd ru shinovo dílo
__label__neutral	byl jedním z nejznámějších teroristů v arabském světě zejména mezi tzv palestinci uměle jím vynalezeném ve skutečnosti však nikdy neexistujícím etniku
__label__biased	nezávislost státu vůči politickým stranám nebo jiným sdružením a naopak
__label__biased	jindřich pojkar bývalý soudce okresního soudu v teplicích
__label__neutral	directx se skládá z několika částí rozdělených podle svého účelu
__label__neutral	nejčastějšími nemocemi se kterými lidé k tradiční čínské medicíně přicházejí jsou kožní onemocnění typu akné hemeroidy či lupénka
__label__neutral	numtkn ctnosti vlastní skupiny a nectnosti cizí skupiny dalším příkladem je mertonovi legenda kolem abrahama lincolna amerického prezidenta z numtkn
__label__biased	ve společnosti se věnují zemědělství a chovu zvířat pěstují řemesla vojenství a kněžství
__label__biased	hned na začátku si musíte vybrat zda budete zaměření býložravého či masožravého což můžete ještě později ve fázi buňky změnit
__label__neutral	ozonoterapie využívá v lékařské praxi např
__label__neutral	apartheidní politika se po svém oficiálním konci nepřestala promítat ani ve vzdělávacím sytému
__label__biased	některé církve pak sice uznávají trojiční dogma avšak zároveň jej chápou jinak než většina církví např
__label__biased	jako prominentni synacek ze zname rodiny dostal job v mistnich novinach a jako prominentni synacek se stal vojenskym novinarem uniformu nosil ale bojoval s tuzkou a ne s puskou
__label__biased	v září numtkn dostal rozkaz aby prošetřil činnost malé levicové německé dělnické strany deutsche arbeiterpartei dap
__label__biased	někteří islamofobní aktivisté přistoupili k přímým provokacím např
__label__biased	v rychlém sledu se pak s ivo pelantem podílel i na dalších smyczkových filmech jako zajíci a sněženky a machři ale ani to mu neumožnilo uživit se ve svobodném povolání
__label__biased	zlatý věk harmonie utopie věčného řádu království nebeské utopie řehole komunity mnišské řády př
__label__biased	přímo ovládal nejen politiku státu ale i celou vojenskou mašinérii
__label__neutral	později dostává význam osoby jako jedinečné divadelní role a v rané křesťanské teologii se užívá v diskusích o osobách lat
__label__biased	jejich součástí jsou komunitární instituce tlupy družiny série skupiny družstva s akcionářské banky družstevní sklady všelidové divadlo preventivní lékařství
__label__neutral	advances in archaeological method and theory
__label__neutral	al gore nejprve studoval v washingtonu v r numtkn se zapsal na harvardskou universitu kterou v r numtkn úspěšně dokončil diplomová práce na téma vliv televize na výkon prezidentského úřadu
__label__neutral	porušení obecných ustanovení listiny nelze napadat samostatně je nutné vždy uvést konkrétní porušené právo a svobodu a tomu odpovídající ustanovení listiny či mezinárodního dokumentu
__label__neutral	téměř numtkn dětí a mladých lidí se zapsalo do nedělní školy
__label__neutral	subjektem může být chápán organismus populace člověk i celá lidská společnost
__label__neutral	objevují se i různé neurologické poruchy včetně psychózy ta však obvykle odezní po vysazení drogy
__label__neutral	manipulátor pak může používat i různé metody zaměřené na destrukci osobnosti manipulované osoby
__label__biased	will shakspere podle těchto výzkumů skutečné jméno muže ze stratfordu není oxfordskými badateli považován za pravého básníka adramatika williama shakespeara
__label__neutral	baskerville se rozhodl že se o sarah a jejích pět dětí postará proto jí nabídl bydlení v easy hill
__label__biased	stalo se tak dva dny před plánovaným masovým opozičním protestem a numtkn dní poté co němcov veřejně projevil obavu že ho putin nechá zabít za jeho kritiku role ruska v ukrajinském konfliktu
__label__neutral	zvláštní tvrdá a nekompromisní lyrika s volnými asociacemi a paradoxními slovními spojeními inspirovaná komixem a žánrem science fiction
__label__neutral	jaroslav benda oldřich menhart františek muzika nebo jindřich štyrský
__label__neutral	vyšší čísla obvykle preferují skupiny a média blízké gay ideologii nižší čísla skupiny s konzervativními názory
__label__neutral	mezi lety numtkn a numtkn působil na radnici prahy numtkn jako starosta městské části a po povodních v roce numtkn byl jmenován primátorem hlavního města
__label__biased	hitler opovrhoval liberálním uspořádáním státu a zdůrazňoval moc
__label__neutral	prvou skupinou sú texty kresťanských hereziológov ktoré informujú o jednotlivých gnostických spoločenstvách z uhla kresťanskej polemiky
__label__biased	dříve byl kokain používán jako lokální anestetikum v očním a zubním lékařství a při drobných chirurgických zákrocích krom anestetického púsobení byla ceněna i jeho schopnost vazokonstrikce čímž je zamezeno krvácení dnes se do anestetik někdy přidává za stejným cílem adrenalin
__label__neutral	jana cibulková bývalé příjmení hrbková rozená stufková
__label__neutral	soutěž pořádá česká nezisková organizace agora central europe
__label__neutral	toto ustanovení přiznává občanům právo které má nepodmíněnou povahu na bezplatné základní a středoškolské vzdělání
__label__neutral	rcog statement on umbilical non severance or lotus birth
__label__neutral	realizována nakonec byla ani věž nad křížením
__label__biased	manipulace je zcela běžně používána ve veřejném životě společnosti politice ekonomice včetně marketingu reklamy
__label__neutral	stavební dozor prováděl diviš miseron jméno architekta se nedochovalo
__label__neutral	v prosinci numtkn spojené království začalo s francií připravovat posílání vojenské pomoci sužovanému finsku
__label__neutral	pojem velikonoční triduum byl poprvé použit po numtkn
__label__biased	první soustavně vypracován návrh komunistického společenského zřízení založeného na společenském vlastnictví výrobních prostředků a obecné pracovní povinnosti ve kterém se uplatňuje komunistická zásada rozdělování spotřebních statků podle potřeby
__label__neutral	ve numtkn hodin začala na novoměstské radnici anglojazyčná debata coming out a politika jíž se účastnil americký demokratický kongresman britský konzervativní poslanec nizozemský liberální poslanec čechy a slováky reprezentoval ministr gustav slamečka
__label__biased	ale planovanou dálnicí drážďany praha bude všechno o mnohem hůř
__label__neutral	asi nejvýznamnější český historik té doby bohuslav balbín sice psal prakticky jen latinsky
__label__biased	krátce před komunálními volbami přešel do národní strany
__label__neutral	jde o to zda císaře ferdinanda ii
__label__neutral	v rámci rozdělení funkcí v této smlouvě se václav klaus stal naopak předsedou poslanecké sněmovny
__label__neutral	z pohledu části muslimských národních společností zejména těch nábožensky konzervativních a těch kde je uplatňován fundamentalistický výklad islámu chápáno jako druhořadé a mnohá práva jsou ženám upírána
__label__neutral	česká televize edice pr a promotion
__label__biased	jedná se o telenovelu která je velice úspěšná na slovensku na tv markíza
__label__neutral	třetí potom ze tří tercií které byli tvořeny pěti pluky pěchoty
__label__biased	června roku numtkn napsal český chemik žijící v kanadě profesor tomáš hudlický článek který si jeho kolegové vyložili jako diskriminační jelikož podle nich zpochybňoval tzv
__label__biased	století byla psychotronika v komunistickém československu oficiálně považována za vědní disciplínu a byla pěstována i na několika akademických pracovištích
__label__biased	k nejvýznamnějším veřejným akcím patřil festival korso krymská v květnu numtkn který se konal za podpory radnice a pod záštitou vršovické místostarostky ivany cabrnochové nebo každoroční zářijové pouliční festivaly zažít město jinak
